manufacturer,model,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
Mitsubishi,i-MiEV,i-MiEV,49,10.10.2017,145727,47,5.97,Electricity,Summer tires,1,0,1,Normal,12.7,0,0,,-2.3
Mitsubishi,i-MiEV,i-MiEV,49,10.10.2017,145091,17.8,4.63,Electricity,Summer tires,0,0,1,Normal,12.73,0,0,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,10.10.2017,145073,34.3,2,Electricity,Summer tires,1,0,1,Normal,12.73,0,0,,-2.27
Mitsubishi,i-MiEV,i-MiEV,49,09.10.2017,145038,49,6.1,Electricity,Summer tires,1,0,1,Normal,12.45,0,0,,-2.55
Mitsubishi,i-MiEV,i-MiEV,49,07.10.2017,144989,24.5,7.56,Electricity,Summer tires,0,1,1,Normal,12.52,0,0,,-2.48
Mitsubishi,i-MiEV,i-MiEV,49,07.10.2017,144965,25.9,3.5,Electricity,Summer tires,1,1,1,Normal,12.52,0,0,,-2.48
Mitsubishi,i-MiEV,i-MiEV,49,07.10.2017,144939,71.9,4.25,Electricity,Summer tires,1,1,1,Normal,12.52,0,0,,-2.48
Mitsubishi,i-MiEV,i-MiEV,49,06.10.2017,144867,17.6,2.8,Electricity,Summer tires,1,0,1,Normal,12.2,0,0,,-2.8
Mitsubishi,i-MiEV,i-MiEV,49,06.10.2017,144849,35,4.4,Electricity,Summer tires,1,0,1,Normal,12.2,0,0,,-2.8
Mitsubishi,i-MiEV,i-MiEV,49,06.10.2017,144814,44.8,8.75,Electricity,Summer tires,1,1,1,Normal,12.2,0,0,,-2.8
Mitsubishi,i-MiEV,i-MiEV,49,05.10.2017,144770,57.9,3,Electricity,Summer tires,1,0,1,Normal,12.2,0,0,,-2.8
Mitsubishi,i-MiEV,i-MiEV,49,04.10.2017,144712,47.6,6.22,Electricity,Summer tires,1,0,1,Normal,13.07,0,0,,-1.93
Mitsubishi,i-MiEV,i-MiEV,49,02.10.2017,144664,57.1,7.2,Electricity,Summer tires,1,0,1,Normal,12.61,0,0,,-2.39
Mitsubishi,i-MiEV,i-MiEV,49,30.09.2017,144607,10.4,5.83,Electricity,Summer tires,1,0,1,Normal,11.6,0,0,,-3.4
Mitsubishi,i-MiEV,i-MiEV,49,30.09.2017,144596,79.5,4.6,Electricity,Summer tires,1,0,1,Normal,11.6,0,0,,-3.4
Mitsubishi,i-MiEV,i-MiEV,49,29.09.2017,144517,68.2,8.1,Electricity,Summer tires,1,0,1,Normal,11.88,0,0,,-3.12
Mitsubishi,i-MiEV,i-MiEV,49,28.09.2017,144449,48.9,6.09,Electricity,Summer tires,1,0,1,Normal,12.45,0,0,,-2.55
Mitsubishi,i-MiEV,i-MiEV,49,27.09.2017,144400,47.8,6.35,Electricity,Summer tires,1,0,1,Normal,11.98,0,0,,-3.02
Mitsubishi,i-MiEV,i-MiEV,49,26.09.2017,144352,49.1,5.26,Electricity,Summer tires,1,0,1,Normal,11.98,0,0,,-3.02
Mitsubishi,i-MiEV,i-MiEV,49,26.09.2017,144303,40.5,8.6,Electricity,Summer tires,0,1,0,Normal,10.31,0,0,,-4.69
Mitsubishi,i-MiEV,i-MiEV,49,25.09.2017,144262,58.4,6.3,Electricity,Summer tires,0,1,0,Normal,10.31,0,0,,-4.69
Mitsubishi,i-MiEV,i-MiEV,49,25.09.2017,144204,65,6.15,Electricity,Summer tires,0,1,0,Normal,10.31,0,0,,-4.69
Mitsubishi,i-MiEV,i-MiEV,49,25.09.2017,144139,46.6,4.4,Electricity,Summer tires,1,1,0,Normal,10.31,0,0,,-4.69
Mitsubishi,i-MiEV,i-MiEV,49,25.09.2017,144092,63.5,4.86,Electricity,Summer tires,1,1,0,Normal,10.31,0,0,,-4.69
Mitsubishi,i-MiEV,i-MiEV,49,25.09.2017,144029,34.6,4.66,Electricity,Summer tires,0,1,0,Normal,10.31,0,0,,-4.69
Mitsubishi,i-MiEV,i-MiEV,49,25.09.2017,143994,58.4,4.65,Electricity,Summer tires,0,1,0,Normal,10.31,0,0,,-4.69
Mitsubishi,i-MiEV,i-MiEV,49,25.09.2017,143936,50.4,3.41,Electricity,Summer tires,1,1,0,Fast,10.31,0,0,,-4.69
Mitsubishi,i-MiEV,i-MiEV,49,25.09.2017,143885,13.9,2.6,Electricity,Summer tires,1,0,1,Normal,18.71,0,0,,3.71
Mitsubishi,i-MiEV,i-MiEV,49,24.09.2017,143871,23.9,5.1,Electricity,Summer tires,0,0,1,Normal,11.68,0,0,,-3.32
Mitsubishi,i-MiEV,i-MiEV,49,24.09.2017,143847,39.9,2.9,Electricity,Summer tires,0,0,1,Normal,11.68,0,0,,-3.32
Mitsubishi,i-MiEV,i-MiEV,49,24.09.2017,143807,46.6,4.9,Electricity,Summer tires,1,0,1,Normal,11.68,0,0,,-3.32
Mitsubishi,i-MiEV,i-MiEV,49,24.09.2017,143761,12.3,1.7,Electricity,Summer tires,1,0,1,Normal,13.82,0,0,,-1.18
Mitsubishi,i-MiEV,i-MiEV,49,23.09.2017,143748,12.6,1.7,Electricity,Summer tires,1,0,1,Normal,13.49,0,0,,-1.51
Mitsubishi,i-MiEV,i-MiEV,49,23.09.2017,143736,40.8,8.6,Electricity,Summer tires,0,0,1,Normal,11.05,0,0,,-3.95
Mitsubishi,i-MiEV,i-MiEV,49,23.09.2017,143695,70.5,3.7,Electricity,Summer tires,0,0,1,Normal,11.05,0,0,,-3.95
Mitsubishi,i-MiEV,i-MiEV,49,23.09.2017,143624,12.3,1.7,Electricity,Summer tires,0,0,1,Normal,13.82,0,0,,-1.18
Mitsubishi,i-MiEV,i-MiEV,49,23.09.2017,143612,12.7,2.6,Electricity,Summer tires,1,1,1,Normal,10.79,0,0,,-4.21
Mitsubishi,i-MiEV,i-MiEV,49,22.09.2017,143599,61.9,9,Electricity,Summer tires,1,1,1,Normal,10.79,0,0,,-4.21
Mitsubishi,i-MiEV,i-MiEV,49,22.09.2017,143537,57.4,7.12,Electricity,Summer tires,0,1,0,Normal,10.79,0,0,,-4.21
Mitsubishi,i-MiEV,i-MiEV,49,22.09.2017,143480,56.3,4.85,Electricity,Summer tires,0,1,0,Normal,10.79,0,0,,-4.21
Mitsubishi,i-MiEV,i-MiEV,49,22.09.2017,143424,39.9,4.5,Electricity,Summer tires,0,1,1,Normal,10.79,0,0,,-4.21
Mitsubishi,i-MiEV,i-MiEV,49,22.09.2017,143384,46.3,4.43,Electricity,Summer tires,0,1,1,Normal,10.79,0,0,,-4.21
Mitsubishi,i-MiEV,i-MiEV,49,22.09.2017,143338,4,7.5,Electricity,Summer tires,1,0,0,Normal,10.79,0,0,,-4.21
Mitsubishi,i-MiEV,i-MiEV,49,22.09.2017,143334,65.4,0.6,Electricity,Summer tires,1,1,0,Normal,10.79,0,0,,-4.21
Mitsubishi,i-MiEV,i-MiEV,49,22.09.2017,143268,78.8,5,Electricity,Summer tires,0,1,1,Normal,10.79,0,0,,-4.21
Mitsubishi,i-MiEV,i-MiEV,49,21.09.2017,143189,25.1,3.63,Electricity,Summer tires,1,0,1,Normal,14.46,0,0,,-0.54
Mitsubishi,i-MiEV,i-MiEV,49,20.09.2017,143164,19.8,3.6,Electricity,Summer tires,1,0,1,Normal,12.57,0,0,,-2.43
Mitsubishi,i-MiEV,i-MiEV,49,20.09.2017,143144,34.3,3.2,Electricity,Summer tires,1,0,1,Normal,12.57,0,0,,-2.43
Mitsubishi,i-MiEV,i-MiEV,49,20.09.2017,143110,43,,Electricity,Summer tires,1,1,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,19.09.2017,143067,70.9,4,Electricity,Summer tires,1,1,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,18.09.2017,142996,52.8,6.4,Electricity,Summer tires,1,1,1,Normal,12.12,0,0,,-2.88
Mitsubishi,i-MiEV,i-MiEV,49,17.09.2017,142943,64.5,7.8,Electricity,Summer tires,1,1,1,Normal,12.09,0,0,,-2.91
Mitsubishi,i-MiEV,i-MiEV,49,16.09.2017,142879,68.6,8.55,Electricity,Summer tires,1,0,1,Normal,12.46,0,0,,-2.54
Mitsubishi,i-MiEV,i-MiEV,49,15.09.2017,142810,51.1,6.76,Electricity,Summer tires,1,0,1,Normal,13.23,0,0,,-1.77
Mitsubishi,i-MiEV,i-MiEV,49,14.09.2017,142759,49.8,6.33,Electricity,Summer tires,1,0,1,Normal,12.71,0,0,,-2.29
Mitsubishi,i-MiEV,i-MiEV,49,14.09.2017,142709,38.9,6.07,Electricity,Summer tires,1,0,1,Normal,15.6,0,1,,0.6
Mitsubishi,i-MiEV,i-MiEV,49,13.09.2017,142670,26.3,,Electricity,Summer tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,13.09.2017,142644,80.5,,Electricity,Summer tires,1,0,1,Fast,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,10.09.2017,142563,65.3,8.57,Electricity,Summer tires,1,0,1,Normal,11.85,0,0,,-3.15
Mitsubishi,i-MiEV,i-MiEV,49,09.09.2017,142498,39.9,3.9,Electricity,Summer tires,1,0,1,Normal,11.85,0,0,,-3.15
Mitsubishi,i-MiEV,i-MiEV,49,08.09.2017,142458,53.7,6.38,Electricity,Summer tires,1,0,1,Normal,11.88,0,0,,-3.12
Mitsubishi,i-MiEV,i-MiEV,49,07.09.2017,142404,64.1,7.55,Electricity,Summer tires,1,0,1,Normal,11.78,0,0,,-3.22
Mitsubishi,i-MiEV,i-MiEV,49,06.09.2017,142340,50.8,6.31,Electricity,Summer tires,1,0,1,Normal,12.42,0,0,,-2.58
Mitsubishi,i-MiEV,i-MiEV,49,06.09.2017,142289,1.4,10.4,Electricity,Summer tires,1,0,0,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,05.09.2017,142288,51.8,,Electricity,Summer tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,04.09.2017,142236,70.7,,Electricity,Summer tires,1,1,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2017,142165,69.8,8.1,Electricity,Summer tires,1,1,1,Normal,11.6,0,0,,-3.4
Mitsubishi,i-MiEV,i-MiEV,49,02.09.2017,142095,43.5,5.62,Electricity,Summer tires,1,0,1,Normal,12.92,0,0,,-2.08
Mitsubishi,i-MiEV,i-MiEV,49,01.09.2017,142052,48.7,,Electricity,Summer tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,31.08.2017,142003,67.2,7.43,Electricity,Summer tires,1,0,1,Normal,11.06,0,0,,-3.94
Mitsubishi,i-MiEV,i-MiEV,49,30.08.2017,141936,33.6,4,Electricity,Summer tires,1,0,1,Normal,11.9,0,0,,-3.1
Mitsubishi,i-MiEV,i-MiEV,49,29.08.2017,141902,47.7,5.2,Electricity,Summer tires,1,0,1,Normal,10.9,0,0,,-4.1
Mitsubishi,i-MiEV,i-MiEV,49,28.08.2017,141854,47.7,5.82,Electricity,Summer tires,1,0,1,Normal,12.2,0,0,,-2.8
Mitsubishi,i-MiEV,i-MiEV,49,28.08.2017,141807,24.5,4.83,Electricity,Summer tires,0,1,1,Normal,11.02,0,0,,-3.98
Mitsubishi,i-MiEV,i-MiEV,49,27.08.2017,141782,49.2,3.29,Electricity,Summer tires,1,1,1,Normal,11.02,1,0,,-3.98
Mitsubishi,i-MiEV,i-MiEV,49,26.08.2017,141733,78.2,8.54,Electricity,Summer tires,1,1,1,Normal,10.92,0,0,,-4.08
Mitsubishi,i-MiEV,i-MiEV,49,25.08.2017,141655,47.9,5.69,Electricity,Summer tires,1,0,1,Normal,11.88,0,0,,-3.12
Mitsubishi,i-MiEV,i-MiEV,49,24.08.2017,141607,47.9,5.48,Electricity,Summer tires,1,0,1,Normal,11.44,0,0,,-3.56
Mitsubishi,i-MiEV,i-MiEV,49,23.08.2017,141559,50.1,5.77,Electricity,Summer tires,1,0,1,Normal,11.52,0,0,,-3.48
Mitsubishi,i-MiEV,i-MiEV,49,22.08.2017,141509,19,2.95,Electricity,Summer tires,0,0,1,Normal,11.86,0,0,,-3.14
Mitsubishi,i-MiEV,i-MiEV,49,22.08.2017,141490,33.7,3.3,Electricity,Summer tires,1,0,1,Normal,11.86,0,0,,-3.14
Mitsubishi,i-MiEV,i-MiEV,49,21.08.2017,141456,48.3,5.98,Electricity,Summer tires,1,0,1,Normal,12.38,0,0,,-2.62
Mitsubishi,i-MiEV,i-MiEV,49,19.08.2017,141408,58.6,9.41,Electricity,Summer tires,1,1,1,Normal,11.24,0,0,,-3.76
Mitsubishi,i-MiEV,i-MiEV,49,19.08.2017,141349,39.3,1.59,Electricity,Summer tires,1,0,1,Normal,11.24,0,0,,-3.76
Mitsubishi,i-MiEV,i-MiEV,49,18.08.2017,141310,48.8,6.15,Electricity,Summer tires,1,0,1,Normal,12.6,0,0,,-2.4
Mitsubishi,i-MiEV,i-MiEV,49,17.08.2017,141261,48.6,5.61,Electricity,Summer tires,1,0,1,Normal,11.54,0,0,,-3.46
Mitsubishi,i-MiEV,i-MiEV,49,16.08.2017,141212,47.9,5.42,Electricity,Summer tires,1,0,1,Normal,11.32,0,0,,-3.68
Mitsubishi,i-MiEV,i-MiEV,49,15.08.2017,141164,48.3,,Electricity,Summer tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,14.08.2017,141116,55.7,,Electricity,Summer tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,12.08.2017,141060,69,8.61,Electricity,Summer tires,1,1,1,Normal,12.48,0,0,,-2.52
Mitsubishi,i-MiEV,i-MiEV,49,12.08.2017,140991,40.2,,Electricity,Summer tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,11.08.2017,140951,75.7,11.89,Electricity,Summer tires,0,1,1,Normal,11.72,0,0,,-3.28
Mitsubishi,i-MiEV,i-MiEV,49,11.08.2017,140875,27.7,5.92,Electricity,Summer tires,0,0,1,Normal,11.72,0,1,,-3.28
Mitsubishi,i-MiEV,i-MiEV,49,11.08.2017,140848,51.5,3.21,Electricity,Summer tires,0,1,0,Normal,11.72,0,1,,-3.28
Mitsubishi,i-MiEV,i-MiEV,49,11.08.2017,140796,59.6,7.51,Electricity,Summer tires,0,1,0,Normal,11.72,1,0,,-3.28
Mitsubishi,i-MiEV,i-MiEV,49,10.08.2017,140736,44.8,6,Electricity,Summer tires,0,1,0,Normal,11.72,1,0,,-3.28
Mitsubishi,i-MiEV,i-MiEV,49,10.08.2017,140692,55.5,6.02,Electricity,Summer tires,0,1,0,Normal,11.72,1,0,,-3.28
Mitsubishi,i-MiEV,i-MiEV,49,10.08.2017,140636,47.9,6.08,Electricity,Summer tires,0,1,0,Normal,11.72,0,0,,-3.28
Mitsubishi,i-MiEV,i-MiEV,49,10.08.2017,140588,51,6.12,Electricity,Summer tires,1,1,1,Fast,11.72,0,0,,-3.28
Mitsubishi,i-MiEV,i-MiEV,49,10.08.2017,140537,52.8,5.7,Electricity,Summer tires,1,0,1,Normal,11.72,0,0,,-3.28
Mitsubishi,i-MiEV,i-MiEV,49,10.08.2017,140484,46.6,6.09,Electricity,Summer tires,1,0,1,Normal,11.72,0,0,,-3.28
Mitsubishi,i-MiEV,i-MiEV,49,10.08.2017,140438,69.3,7.2,Electricity,Summer tires,0,1,1,Normal,11.72,0,0,,-3.28
Mitsubishi,i-MiEV,i-MiEV,49,10.08.2017,140369,44.5,5.13,Electricity,Summer tires,0,1,1,Fast,11.72,0,0,,-3.28
Mitsubishi,i-MiEV,i-MiEV,49,10.08.2017,140324,31.4,4.42,Electricity,Summer tires,0,0,1,Normal,11.72,0,0,,-3.28
Mitsubishi,i-MiEV,i-MiEV,49,10.08.2017,140293,73.6,4.5,Electricity,Summer tires,0,0,1,Normal,11.72,0,0,,-3.28
Mitsubishi,i-MiEV,i-MiEV,49,10.08.2017,140219,37.1,4.18,Electricity,Summer tires,0,0,1,Moderate,11.27,0,0,,-3.73
Mitsubishi,i-MiEV,i-MiEV,49,09.08.2017,140182,32.9,4.44,Electricity,Summer tires,0,0,1,Normal,11.43,0,0,,-3.57
Mitsubishi,i-MiEV,i-MiEV,49,08.08.2017,140149,36.5,6.62,Electricity,Summer tires,1,0,1,Normal,11.43,0,0,,-3.57
Mitsubishi,i-MiEV,i-MiEV,49,08.08.2017,140112,0.8,2.8,Electricity,Summer tires,1,0,0,Normal,11.43,0,0,,-3.57
Mitsubishi,i-MiEV,i-MiEV,49,08.08.2017,140111,68,5.99,Electricity,Summer tires,0,0,1,Moderate,11.43,0,0,,-3.57
Mitsubishi,i-MiEV,i-MiEV,49,08.08.2017,140043,72.6,4.24,Electricity,Summer tires,1,0,1,Normal,11.43,0,0,,-3.57
Mitsubishi,i-MiEV,i-MiEV,49,08.08.2017,139971,100.2,11.14,Electricity,Summer tires,0,0,1,Moderate,11.12,0,0,,-3.88
Mitsubishi,i-MiEV,i-MiEV,49,07.08.2017,139871,4,8.6,Electricity,Summer tires,0,0,1,Normal,11.42,0,0,,-3.58
Mitsubishi,i-MiEV,i-MiEV,49,06.08.2017,139867,63,1.44,Electricity,Summer tires,0,0,1,Normal,11.42,0,0,,-3.58
Mitsubishi,i-MiEV,i-MiEV,49,06.08.2017,139804,25.3,3.22,Electricity,Summer tires,0,0,1,Normal,11.42,0,0,,-3.58
Mitsubishi,i-MiEV,i-MiEV,49,06.08.2017,139778,32.5,5.4,Electricity,Summer tires,1,0,1,Normal,11.42,0,0,,-3.58
Mitsubishi,i-MiEV,i-MiEV,49,06.08.2017,139746,64.9,5.81,Electricity,Summer tires,0,1,0,Moderate,11.42,0,0,,-3.58
Mitsubishi,i-MiEV,i-MiEV,49,06.08.2017,139681,48.6,6.79,Electricity,Summer tires,1,0,1,Normal,11.42,0,0,,-3.58
Mitsubishi,i-MiEV,i-MiEV,49,05.08.2017,139632,55,5.69,Electricity,Summer tires,1,0,1,Normal,11.42,0,0,,-3.58
Mitsubishi,i-MiEV,i-MiEV,49,05.08.2017,139577,33.2,5.49,Electricity,Summer tires,1,0,1,Normal,11.42,0,0,,-3.58
Mitsubishi,i-MiEV,i-MiEV,49,05.08.2017,139544,93.5,5.51,Electricity,Summer tires,1,0,1,Moderate,11.42,0,0,,-3.58
Mitsubishi,i-MiEV,i-MiEV,49,04.08.2017,139451,0.8,3.96,Electricity,Summer tires,1,0,0,Normal,12.47,0,0,,-2.53
Mitsubishi,i-MiEV,i-MiEV,49,04.08.2017,139450,56,4.8,Electricity,Summer tires,1,0,1,Normal,12.47,0,0,,-2.53
Mitsubishi,i-MiEV,i-MiEV,49,04.08.2017,139394,2.5,4.3,Electricity,Summer tires,1,0,0,Normal,12.47,0,0,,-2.53
Mitsubishi,i-MiEV,i-MiEV,49,04.08.2017,139391,60.7,4.6,Electricity,Summer tires,1,0,1,Normal,12.47,0,0,,-2.53
Mitsubishi,i-MiEV,i-MiEV,49,04.08.2017,139331,42.2,6.06,Electricity,Summer tires,1,0,1,Normal,12.47,0,0,,-2.53
Mitsubishi,i-MiEV,i-MiEV,49,04.08.2017,139288,43.9,1.99,Electricity,Summer tires,1,0,1,Normal,12.47,0,0,,-2.53
Mitsubishi,i-MiEV,i-MiEV,49,04.08.2017,139244,82.6,9.78,Electricity,Summer tires,0,0,1,Normal,11.84,0,0,,-3.16
Mitsubishi,i-MiEV,i-MiEV,49,03.08.2017,139162,66.7,11.22,Electricity,Summer tires,0,1,1,Moderate,11.04,0,0,,-3.96
Mitsubishi,i-MiEV,i-MiEV,49,02.08.2017,139095,73.8,7.65,Electricity,Summer tires,0,1,0,Normal,11.04,0,0,,-3.96
Mitsubishi,i-MiEV,i-MiEV,49,02.08.2017,139021,82.3,8.1,Electricity,Summer tires,0,1,1,Normal,11.04,0,0,,-3.96
Mitsubishi,i-MiEV,i-MiEV,49,02.08.2017,138939,45.9,5.6,Electricity,Summer tires,0,0,1,Normal,11.04,0,0,,-3.96
Mitsubishi,i-MiEV,i-MiEV,49,02.08.2017,138893,51,6.42,Electricity,Summer tires,0,0,1,Normal,11.04,0,0,,-3.96
Mitsubishi,i-MiEV,i-MiEV,49,02.08.2017,138842,59.5,5.6,Electricity,Summer tires,1,1,1,Normal,11.04,1,0,,-3.96
Mitsubishi,i-MiEV,i-MiEV,49,02.08.2017,138783,37.4,4.13,Electricity,Summer tires,1,1,0,Normal,11.04,1,0,,-3.96
Mitsubishi,i-MiEV,i-MiEV,49,02.08.2017,138745,55.7,6.27,Electricity,Summer tires,0,1,0,Normal,11.04,1,0,,-3.96
Mitsubishi,i-MiEV,i-MiEV,49,02.08.2017,138690,55.4,5.41,Electricity,Summer tires,0,1,0,Normal,11.04,0,0,,-3.96
Mitsubishi,i-MiEV,i-MiEV,49,02.08.2017,138634,53.5,4.86,Electricity,Summer tires,0,1,1,Normal,11.04,0,0,,-3.96
Mitsubishi,i-MiEV,i-MiEV,49,02.08.2017,138581,51.8,7,Electricity,Summer tires,0,1,1,Normal,11.04,0,0,,-3.96
Mitsubishi,i-MiEV,i-MiEV,49,02.08.2017,138529,89.4,7.5,Electricity,Summer tires,0,1,1,Normal,11.04,0,0,,-3.96
Mitsubishi,i-MiEV,i-MiEV,49,31.07.2017,138440,49.2,5.98,Electricity,Summer tires,1,0,1,Normal,12.15,0,0,,-2.85
Mitsubishi,i-MiEV,i-MiEV,49,30.07.2017,138390,97.8,10.84,Electricity,Summer tires,1,1,1,Normal,11.08,0,0,,-3.92
Mitsubishi,i-MiEV,i-MiEV,49,29.07.2017,138292,19.8,2.5,Electricity,Summer tires,1,0,1,Normal,12.63,0,0,,-2.37
Mitsubishi,i-MiEV,i-MiEV,49,28.07.2017,138273,47.7,5.66,Electricity,Summer tires,1,0,1,Normal,11.87,0,0,,-3.13
Mitsubishi,i-MiEV,i-MiEV,49,27.07.2017,138225,51.5,6.07,Electricity,Summer tires,1,0,1,Normal,11.79,0,0,,-3.21
Mitsubishi,i-MiEV,i-MiEV,49,26.07.2017,138173,48.3,6.04,Electricity,Summer tires,1,0,1,Normal,12.51,0,0,,-2.49
Mitsubishi,i-MiEV,i-MiEV,49,25.07.2017,138125,48,5.93,Electricity,Summer tires,1,0,1,Normal,12.35,0,0,,-2.65
Mitsubishi,i-MiEV,i-MiEV,49,24.07.2017,138077,48.6,5.79,Electricity,Summer tires,1,0,1,Normal,11.91,0,0,,-3.09
Mitsubishi,i-MiEV,i-MiEV,49,22.07.2017,138028,32.7,4.75,Electricity,Summer tires,1,1,1,Normal,11.88,0,0,,-3.12
Mitsubishi,i-MiEV,i-MiEV,49,22.07.2017,137996,66.5,7.03,Electricity,Summer tires,1,1,1,Normal,11.88,0,0,,-3.12
Mitsubishi,i-MiEV,i-MiEV,49,21.07.2017,137929,26.9,3.2,Electricity,Summer tires,1,0,1,Normal,11.9,1,0,,-3.1
Mitsubishi,i-MiEV,i-MiEV,49,20.07.2017,137902,48.4,5.41,Electricity,Summer tires,1,0,1,Normal,11.18,0,0,,-3.82
Mitsubishi,i-MiEV,i-MiEV,49,19.07.2017,137854,50.8,6.14,Electricity,Summer tires,1,0,1,Normal,12.09,1,0,,-2.91
Mitsubishi,i-MiEV,i-MiEV,49,18.07.2017,137803,48.3,5.35,Electricity,Summer tires,1,0,1,Normal,11.08,0,0,,-3.92
Mitsubishi,i-MiEV,i-MiEV,49,17.07.2017,137754,47.6,5.48,Electricity,Summer tires,1,0,1,Normal,11.51,0,0,,-3.49
Mitsubishi,i-MiEV,i-MiEV,49,15.07.2017,137707,66.5,7.66,Electricity,Summer tires,1,0,1,Normal,11.52,0,0,,-3.48
Mitsubishi,i-MiEV,i-MiEV,49,15.07.2017,137640,47.5,5.35,Electricity,Summer tires,1,1,1,Normal,11.26,0,0,,-3.74
Mitsubishi,i-MiEV,i-MiEV,49,14.07.2017,137593,49,6.11,Electricity,Summer tires,1,0,1,Normal,12.47,0,0,,-2.53
Mitsubishi,i-MiEV,i-MiEV,49,13.07.2017,137544,48.2,5.74,Electricity,Summer tires,1,0,1,Normal,11.91,0,0,,-3.09
Mitsubishi,i-MiEV,i-MiEV,49,12.07.2017,137495,47.9,5.7,Electricity,Summer tires,1,0,1,Normal,11.9,0,0,,-3.1
Mitsubishi,i-MiEV,i-MiEV,49,11.07.2017,137447,48.5,5.65,Electricity,Summer tires,1,0,1,Normal,11.65,0,0,,-3.35
Mitsubishi,i-MiEV,i-MiEV,49,10.07.2017,137399,47.6,5.57,Electricity,Summer tires,1,0,1,Normal,11.7,0,0,,-3.3
Mitsubishi,i-MiEV,i-MiEV,49,08.07.2017,137351,35.9,7.56,Electricity,Summer tires,1,0,1,Normal,11.84,1,0,,-3.16
Mitsubishi,i-MiEV,i-MiEV,49,08.07.2017,137315,69.3,4.9,Electricity,Summer tires,1,1,1,Normal,11.84,1,0,,-3.16
Mitsubishi,i-MiEV,i-MiEV,49,07.07.2017,137246,48.2,5.51,Electricity,Summer tires,1,0,1,Normal,11.43,0,0,,-3.57
Mitsubishi,i-MiEV,i-MiEV,49,06.07.2017,137198,47.7,5.69,Electricity,Summer tires,1,0,1,Normal,11.93,0,0,,-3.07
Mitsubishi,i-MiEV,i-MiEV,49,05.07.2017,137150,47.6,5.6,Electricity,Summer tires,1,0,1,Normal,11.76,0,0,,-3.24
Mitsubishi,i-MiEV,i-MiEV,49,04.07.2017,137102,48.5,5.37,Electricity,Summer tires,1,0,1,Normal,11.07,0,0,,-3.93
Mitsubishi,i-MiEV,i-MiEV,49,03.07.2017,137054,50.4,6.34,Electricity,Summer tires,1,0,1,Normal,12.58,0,0,,-2.42
Mitsubishi,i-MiEV,i-MiEV,49,02.07.2017,137003,83.8,10.82,Electricity,Summer tires,1,1,1,Normal,12.91,0,0,,-2.09
Mitsubishi,i-MiEV,i-MiEV,49,01.07.2017,136919,52.9,10.1,Electricity,Summer tires,1,1,1,Normal,11.09,0,0,,-3.91
Mitsubishi,i-MiEV,i-MiEV,49,30.06.2017,136867,52.5,1.59,Electricity,Summer tires,1,0,1,Normal,11.09,0,0,,-3.91
Mitsubishi,i-MiEV,i-MiEV,49,30.06.2017,136814,61.2,7.52,Electricity,Summer tires,1,0,1,Normal,12.29,0,0,,-2.71
Mitsubishi,i-MiEV,i-MiEV,49,29.06.2017,136753,62.8,7.58,Electricity,Summer tires,1,0,1,Normal,12.07,0,0,,-2.93
Mitsubishi,i-MiEV,i-MiEV,49,28.06.2017,136690,56,6.47,Electricity,Summer tires,1,0,1,Normal,11.55,0,0,,-3.45
Mitsubishi,i-MiEV,i-MiEV,49,27.06.2017,136634,66.1,7.66,Electricity,Summer tires,1,0,1,Normal,11.59,0,0,,-3.41
Mitsubishi,i-MiEV,i-MiEV,49,26.06.2017,136568,96.8,10.53,Electricity,Summer tires,1,1,1,Normal,10.88,0,0,,-4.12
Mitsubishi,i-MiEV,i-MiEV,49,24.06.2017,136471,34.3,4.37,Electricity,Summer tires,0,1,1,Normal,12.74,0,0,,-2.26
Mitsubishi,i-MiEV,i-MiEV,49,23.06.2017,136437,33.6,4.19,Electricity,Summer tires,0,1,1,Fast,12.47,0,0,,-2.53
Mitsubishi,i-MiEV,i-MiEV,49,23.06.2017,136403,62.8,7.16,Electricity,Summer tires,1,1,1,Normal,11.4,1,0,,-3.6
Mitsubishi,i-MiEV,i-MiEV,49,21.06.2017,136340,25.7,3.4,Electricity,Summer tires,1,0,1,Normal,13.23,1,0,,-1.77
Mitsubishi,i-MiEV,i-MiEV,49,21.06.2017,136314,42.3,5.26,Electricity,Summer tires,1,0,1,Normal,12.43,1,0,,-2.57
